,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,days_since_last_purchase,profit
6943,18294,49,2273,2017-07-31,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-04-12,152.0,133.38
6944,19647,47,2273,2017-07-11,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1997-02-11,172.0,189.27999999999997
6945,19795,76,2273,2017-09-14,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2004-12-20,107.0,128.45999999999992
6946,2262,54,2272,2017-09-17,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14,104.0,1279.3999999999999
6947,4049,20,2272,2017-08-06,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-07,146.0,195.33999999999992
6948,5173,13,2272,2017-05-30,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-11,214.0,574.6200000000001
6949,5785,28,2272,2017-01-27,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-07,337.0,133.7800000000002
6950,7087,4,2272,2017-05-18,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11,226.0,451.6500000000001
6951,17313,25,2272,2017-01-08,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-06,356.0,709.34
6952,573,89,2271,2017-07-06,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2000-11-05,177.0,1305.25
6953,5374,71,2270,2017-01-10,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2013-06-11,354.0,737.1700000000001
6954,8544,3,2270,2017-06-28,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2015-05-23,185.0,1702.5499999999997
6955,13845,39,2270,2017-08-23,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2011-03-18,129.0,1230.27
6956,14902,62,2270,2017-06-19,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2012-12-04,194.0,179.44
6957,16065,89,2270,2017-05-13,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2016-07-11,231.0,1305.25
6958,2393,54,2269,2017-11-13,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14,47.0,1279.3999999999999
6959,3918,87,2269,2017-03-04,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-27,301.0,471.6
6960,4936,96,2269,2017-08-04,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-12,148.0,129.01
6961,13282,39,2269,2017-06-06,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-09,207.0,1230.27
6962,15761,4,2269,2017-02-22,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11,311.0,451.6500000000001
6963,17670,55,2269,2017-11-09,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-23,51.0,1295.43
6964,18188,85,2269,2017-03-05,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-04,300.0,547.28
6965,19,54,2268,2017-04-06,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14,268.0,1279.3999999999999
6966,9775,74,2268,2017-11-25,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-24,35.0,827.1599999999999
6967,9997,43,2268,2017-02-06,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-06,327.0,502.47
6968,13364,26,2268,2017-07-02,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-28,181.0,1230.3000000000002
6969,17143,80,2268,2017-04-07,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-27,267.0,139.2299999999999
6970,17322,61,2268,2017-08-21,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19,131.0,14.229999999999997
6971,17662,59,2268,2017-02-17,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-22,316.0,327.9799999999999
6972,18451,14,2268,2017-08-09,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-07,143.0,152.54999999999995
6973,168,87,2267,2017-02-02,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-27,331.0,471.6
6974,5008,66,2267,2017-04-06,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07,268.0,64.92999999999995
6975,7368,71,2267,2017-05-23,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-26,221.0,737.1700000000001
6976,13708,69,2267,2017-01-16,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-04,348.0,198.22000000000003
6977,18893,59,2267,2017-09-22,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-22,99.0,327.9799999999999
6978,313,81,2266,2017-01-25,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-06,339.0,502.47
6979,1701,9,2266,2017-06-10,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-07,203.0,133.7800000000002
6980,2236,80,2266,2017-01-06,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-20,358.0,872.8900000000001
6981,3721,90,2266,2017-04-13,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-21,261.0,437.46
6982,6707,2,2266,2017-12-01,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07,29.0,64.92999999999995
6983,8561,56,2266,2017-09-12,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-04,109.0,75.75
6984,12334,0,2266,2017-04-13,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19,261.0,14.229999999999997
6985,12639,0,2266,2017-01-03,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-14,361.0,356.5
6986,14451,0,2266,2017-10-27,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-24,64.0,167.20999999999998
6987,18595,46,2266,2017-01-07,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-22,357.0,1544.6100000000001
6988,773,39,2265,2017-09-26,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1999-12-06,95.0,1230.27
6989,11493,34,2265,2017-04-08,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1995-12-21,266.0,309.80999999999995
6990,18522,1,2265,2017-01-11,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2005-08-11,353.0,448.67999999999995
6991,164,17,2264,2017-07-30,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-11,153.0,409.8600000000001
6992,5016,58,2264,2017-02-08,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-20,325.0,771.12
6993,13437,33,2264,2017-04-21,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-13,253.0,144.26
6994,13519,21,2264,2017-07-19,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-07,164.0,690.49
6995,15371,32,2264,2017-03-06,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-24,299.0,431.33000000000004
6996,15992,86,2264,2017-03-01,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-09,304.0,110.56
6997,3231,53,2263,2017-10-31,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2015-06-19,60.0,693.76
6998,8568,2,2263,2017-07-20,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-04,163.0,17.869999999999997
6999,16531,83,2263,2017-11-25,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2004-08-09,35.0,1408.91
7000,18857,1,2263,2017-11-21,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2011-08-31,39.0,448.67999999999995
7001,19087,51,2263,2017-08-14,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2015-10-20,138.0,802.26
7002,4272,2,2262,2017-06-21,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2004-09-30,192.0,17.869999999999997
7003,4898,93,2262,2017-09-22,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2003-09-12,99.0,834.9399999999999
7004,17344,69,2262,2017-09-22,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2006-05-24,99.0,198.22000000000003
7005,17483,4,2262,2017-10-16,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2004-09-30,75.0,451.6500000000001
7006,1330,90,2261,2017-04-25,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2002-10-12,249.0,72.59999999999997
7007,10898,30,2261,2017-11-25,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,2003-03-20,35.0,299.27
7008,11716,94,2261,2017-08-18,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-11,134.0,641.64
7009,14428,4,2261,2017-03-18,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2004-09-30,287.0,451.6500000000001
7010,1610,85,2260,2017-12-13,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-24,17.0,827.1599999999999
7011,3549,77,2260,2017-07-09,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-11,174.0,1660.88
7012,5151,58,2260,2017-11-17,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-27,43.0,450.77
7013,7799,10,2260,2017-06-25,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02,188.0,1612.25
7014,10754,98,2260,2017-04-02,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-11,272.0,693.76
7015,11898,9,2260,2017-05-28,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-07,216.0,133.7800000000002
7016,4174,12,2259,2017-07-18,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-19,165.0,1069.5500000000002
7017,5146,7,2259,2017-05-24,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30,220.0,745.94
7018,14593,94,2259,2017-05-31,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-11,213.0,641.64
7019,16639,98,2259,2017-07-22,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-18,161.0,143.35999999999999
7020,5448,34,2258,2017-09-21,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-19,100.0,1069.5500000000002
7021,7455,99,2258,2017-11-04,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-03,56.0,189.27999999999997
7023,7778,0,2258,2017-06-29,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-12,184.0,104.24000000000001
7024,11351,72,2258,2017-07-12,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-20,171.0,771.12
7025,13859,43,2258,2017-09-26,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11,95.0,737.5699999999999
7026,19128,1,2258,2017-11-08,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-24,52.0,1010.02
7027,6754,88,2257,2017-04-10,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-18,264.0,817.36
7028,7131,17,2257,2017-07-23,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-11,160.0,409.8600000000001
7029,8000,40,2257,2017-05-21,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-04,223.0,583.2700000000001
7030,14376,10,2257,2017-10-27,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-05,64.0,1103.43
7031,18804,54,2257,2017-04-22,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14,252.0,1279.3999999999999
7032,4186,15,2256,2017-04-17,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2013-03-14,257.0,209.84000000000003
7033,8091,20,2256,2017-03-08,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2014-03-05,297.0,195.33999999999992
7034,11138,78,2256,2017-07-14,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2003-01-07,169.0,1055.82
7035,2457,75,2255,2017-04-14,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2011-01-12,260.0,1010.02
7036,7757,1,2255,2017-08-09,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2011-04-18,143.0,448.67999999999995
7039,6597,19,2254,2017-09-22,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10,99.0,4.8
7040,7661,13,2254,2017-05-05,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-11,239.0,574.6200000000001
7041,8439,64,2254,2017-12-27,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-20,3.0,872.8900000000001
7042,9956,96,2254,2017-10-10,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-12,81.0,129.01
7043,10288,79,2254,2017-11-06,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11,54.0,737.5699999999999
7044,3916,95,2253,2017-08-05,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2016-03-31,147.0,41.129999999999995
7045,4438,18,2253,2017-08-14,1.0,Cancelled,Solex,Standard,medium,medium,575.27,431.45,2009-03-10,138.0,143.82
7046,8266,15,2253,2017-05-14,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1994-09-11,230.0,209.84000000000003
7047,8870,47,2253,2017-05-17,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2003-07-23,227.0,189.27999999999997
7048,15228,47,2253,2017-10-07,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2014-07-30,84.0,189.27999999999997
7049,19383,75,2253,2017-02-22,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2011-01-12,311.0,1010.02
7050,334,86,2252,2017-02-21,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1999-07-22,312.0,309.80999999999995
7051,5730,2,2252,2017-02-06,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1995-10-26,327.0,64.92999999999995
7052,8182,88,2252,2017-06-02,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2010-05-07,211.0,182.81000000000017
7053,13499,1,2252,2017-08-22,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-24,130.0,1010.02
7055,1591,22,2251,2017-06-07,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-14,206.0,143.82
7056,2340,7,2251,2017-12-15,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-13,15.0,144.26
7057,3016,31,2251,2017-06-26,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-04,187.0,547.28
7058,4276,90,2251,2017-01-02,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-21,362.0,437.46
7059,5391,6,2251,2017-09-21,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-12,100.0,299.27
7060,6570,0,2251,2017-06-27,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-14,186.0,356.5
7061,17724,62,2251,2017-06-29,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-11,184.0,409.8600000000001
7062,2162,7,2250,2017-06-19,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-13,194.0,144.26
7063,5225,80,2250,2017-08-28,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-20,124.0,872.8900000000001
7064,17021,0,2250,2017-05-23,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-12,221.0,57.72999999999999
7065,4226,94,2249,2017-04-12,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-11,262.0,641.64
7066,6427,20,2249,2017-09-09,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-07,112.0,195.33999999999992
7067,7686,82,2249,2017-07-07,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-12,176.0,459.46000000000015
7068,10639,22,2249,2017-09-06,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-17,115.0,15.080000000000005
7069,19605,7,2249,2017-01-13,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30,351.0,745.94
7070,3586,65,2248,2017-05-17,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-23,227.0,1028.76
7071,15033,19,2248,2017-03-31,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10,274.0,4.8
7072,15927,45,2248,2017-08-22,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-14,130.0,356.5
7073,15973,20,2248,2017-06-06,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-07,207.0,195.33999999999992
7074,17362,43,2248,2017-01-20,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-06,344.0,502.47
7075,17581,66,2248,2017-09-06,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07,115.0,64.92999999999995
7076,18434,89,2248,2017-10-24,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-22,67.0,1305.25
7077,18864,99,2248,2017-11-09,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-12,51.0,456.44999999999993
7078,856,0,2247,2017-02-12,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2016-12-08,321.0,198.29000000000002
7079,3891,23,2247,2017-02-01,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2000-11-05,332.0,817.36
7080,4182,0,2247,2017-06-18,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2005-08-11,195.0,17.869999999999997
7081,8857,1,2247,2017-06-16,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1997-01-27,197.0,1010.02
7082,11529,80,2247,2017-12-01,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-20,29.0,872.8900000000001
7083,12550,35,2247,2017-06-26,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16,187.0,448.67999999999995
7084,14216,87,2247,2017-07-26,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1995-10-26,157.0,1592.19
7085,10174,86,2246,2017-09-22,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1999-07-28,99.0,110.56
7086,11416,81,2246,2017-03-15,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1998-12-18,290.0,64.50999999999999
7087,15380,71,2246,2017-02-03,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-26,330.0,737.1700000000001
7088,16050,89,2246,2017-06-13,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2013-06-11,200.0,1305.25
7089,1948,87,2245,2017-02-11,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,2005-12-09,322.0,471.6
7090,4216,21,2245,2017-03-27,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1991-11-12,278.0,690.49
7091,5561,37,2245,2017-01-22,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1998-12-19,342.0,1544.6100000000001
7092,8066,23,2245,2017-08-05,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-04-14,147.0,75.75
7093,12889,8,2245,2017-06-12,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,1993-04-22,201.0,187.38999999999987
7094,12994,95,2245,2017-10-17,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2006-11-12,74.0,41.129999999999995
7095,16787,34,2245,2017-06-04,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2012-06-06,209.0,309.80999999999995
7096,1945,7,2244,2017-10-28,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30,63.0,745.94
7097,2005,42,2244,2017-07-29,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-21,154.0,199.0999999999999
7098,7175,76,2244,2017-05-02,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-12,242.0,128.45999999999992
7099,9450,80,2244,2017-04-21,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-27,253.0,139.2299999999999
7100,19302,40,2244,2017-07-19,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-04,164.0,583.2700000000001
7101,705,50,2243,2017-03-26,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2015-10-20,279.0,43.97
7102,16491,70,2243,2017-06-06,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2002-09-02,207.0,198.29000000000002
7103,17414,64,2243,2017-06-30,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2010-08-22,183.0,872.8900000000001
7104,2901,59,2242,2017-01-26,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-22,338.0,327.9799999999999
7105,7830,49,2242,2017-06-20,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2009-04-14,193.0,133.38
7106,10658,36,2242,2017-07-13,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,2011-05-11,170.0,437.46
7107,10114,41,2241,2017-12-13,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09,17.0,209.84000000000003
7108,10624,56,2241,2017-02-02,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-04,331.0,75.75
7109,17740,82,2241,2017-05-03,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-06,241.0,709.34
7110,18527,18,2241,2017-06-09,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-12,204.0,459.46000000000015
7111,659,0,2240,2017-04-18,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1991-11-12,256.0,15.080000000000005
7112,2087,69,2240,2017-10-22,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2004-12-20,69.0,445.2099999999999
7113,3575,97,2240,2017-05-31,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2014-03-05,213.0,75.13999999999999
7114,4067,11,2240,2017-09-09,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-07,112.0,195.33999999999992
7115,6019,0,2240,2017-11-09,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2016-03-31,51.0,72.59999999999997
7116,10736,0,2240,2017-10-09,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2003-02-18,82.0,133.38
7117,11064,82,2240,2017-11-29,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1993-05-28,31.0,709.34
7118,11164,92,2240,2017-10-21,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1998-12-19,70.0,1630.25
7119,12755,36,2240,2017-09-09,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-06-06,112.0,1215.34
7120,14026,58,2240,2017-05-28,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1991-01-23,216.0,450.77
7121,14863,35,2240,2017-06-11,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1991-11-09,202.0,448.67999999999995
7122,18241,14,2240,2017-05-16,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2000-05-24,228.0,737.1700000000001
7123,13152,90,2239,2017-11-28,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,2006-02-04,32.0,437.46
7124,16217,6,2239,2017-10-18,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,2002-03-24,73.0,299.27
7125,6223,73,2238,2017-07-20,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2000-05-24,163.0,1612.25
7126,9888,87,2238,2017-08-11,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,2003-09-12,141.0,471.6
7127,17892,59,2238,2017-03-08,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,2015-05-23,297.0,327.9799999999999
7128,4989,51,2237,2017-07-30,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2009-04-14,153.0,802.26
7129,5218,45,2237,2017-02-24,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,2012-04-12,309.0,356.5
7130,9924,60,2237,2017-04-19,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2015-05-23,255.0,217.51
7131,10403,87,2237,2017-11-22,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,2005-05-12,38.0,471.6
7132,11853,69,2237,2017-06-13,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2011-01-12,200.0,198.22000000000003
7133,14072,2,2237,2017-10-04,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1991-11-09,87.0,17.869999999999997
7134,14712,36,2237,2017-08-04,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1999-07-22,148.0,437.46
7135,17320,51,2236,2017-12-29,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1997-10-06,1.0,802.26
7136,17331,26,2236,2017-04-14,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2003-03-20,260.0,1230.3000000000002
7137,17796,6,2236,2017-11-11,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-09,49.0,91.15
7138,7863,90,2235,2017-07-22,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-12,161.0,72.59999999999997
7139,8387,42,2235,2017-04-24,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-21,250.0,199.0999999999999
7140,13658,44,2235,2017-06-23,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-11,190.0,1660.88
7141,13910,48,2235,2017-02-01,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-30,332.0,812.44
7142,15821,58,2235,2017-07-10,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-20,173.0,771.12
7143,19840,28,2235,2017-10-11,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-07,80.0,133.7800000000002
7144,177,90,2234,2017-04-13,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-12,261.0,72.59999999999997
7145,523,84,2234,2017-01-07,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-20,357.0,75.48000000000002
7147,10598,46,2234,2017-06-05,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-13,208.0,1215.34
7148,11764,34,2234,2017-11-03,1.0,Cancelled,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-20,57.0,309.80999999999995
7149,14475,19,2234,2017-07-29,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10,154.0,4.8
